id,authors,description,number,rubygem_id,built_at,updated_at,summary,platform,created_at,indexed,prerelease,position,latest,full_name,licenses,size,requirements,required_ruby_version,sha256,metadata,required_rubygems_version,yanked_at,info_checksum,yanked_info_checksum,pusher_id,canonical_number,cert_chain,pusher_api_key_id,gem_platform,gem_full_name,spec_sha256
1953066,yoshoku,"Numo::Linalg Alternative (numo-linalg-alt) is an alternative to Numo::Linalg.
Unlike Numo::Linalg, numo-linalg-alt depends on Numo::NArray Alternative (numo-narray-alt).
",0.7.2,237366,1980-01-02 00:00:00,2026-01-16 15:41:25.26913,Numo::Linalg Alternative (numo-linalg-alt) is an alternative to Numo::Linalg.,ruby,2026-01-16 15:41:24.472477,t,f,0,t,numo-linalg-alt-0.7.2,"---
- BSD-3-Clause
",52224,"--- []
",>= 0,TbvUMXQR/DEpo/ifGSIVXlsJtM0yY+/7lOguKgQ+0uc=,"""homepage_uri""=>""https://github.com/yoshoku/numo-linalg-alt"", ""changelog_uri""=>""https://github.com/yoshoku/numo-linalg-alt/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/yoshoku/numo-linalg-alt"", ""documentation_uri""=>""https://gemdocs.org/gems/numo-linalg-alt/0.7.2/"", ""rubygems_mfa_required""=>""true""",>= 0,,baf70ac0bb2b8e1c21edbd2ff0f9b713,,114914,0.7.2,,114284,ruby,numo-linalg-alt-0.7.2,QMLZT9qMsxIb/o33yCWGhToATYaBU7UPDONsnu1ta/w=
1953067,"Georgi Gerganov, Todd A. Fisher",High-performance inference of OpenAI's Whisper automatic speech recognition (ASR) model via Ruby,1.3.5,211243,1980-01-02 00:00:00,2026-01-16 15:42:45.669508,Ruby whisper.cpp bindings,ruby,2026-01-16 15:42:44.754537,t,f,0,t,whispercpp-1.3.5,"---
- MIT
",3575296,"--- []
",>= 3.1.0,l4hUFAkPm3mUP/sGhsdGBm0vztczgOQDUcwuV5fU+6c=,"",>= 0,,cd419748d1b50f1d8f5cc38d1a715477,,38269,1.3.5,,238821,ruby,whispercpp-1.3.5,S2JSduvyQXPo3EG7QV59u8gWAPEd0F+57VPZDMqi6rQ=
1953068,Mike Attara,"Production-ready publishers/consumers for NATS JetStream with environment-scoped
subjects, overlap guards, DLQ routing, retries/backoff, and optional inbox/outbox
patterns. Includes health checks, auto-reconnection, graceful shutdown, topology
setup helpers, and Rails generators.",4.4.1,236529,2026-01-16 00:00:00,2026-01-16 15:52:36.243238,Production-safe realtime data bridge using NATS JetStream,ruby,2026-01-16 15:52:35.151539,t,f,0,t,jetstream_bridge-4.4.1,"---
- MIT
",74240,"--- []
",>= 3.2.0,Fnh0MaNe9JCh7XziDXyCflrVZ0h1oUJEbdTkJnUBmxU=,"""homepage_uri""=>""https://github.com/attaradev/jetstream_bridge"", ""changelog_uri""=>""https://github.com/attaradev/jetstream_bridge/blob/main/CHANGELOG.md"", ""bug_tracker_uri""=>""https://github.com/attaradev/jetstream_bridge/issues"", ""source_code_uri""=>""https://github.com/attaradev/jetstream_bridge"", ""allowed_push_host""=>""https://rubygems.org"", ""documentation_uri""=>""https://rubydoc.info/gems/jetstream_bridge"", ""rubygems_mfa_required""=>""true""",>= 0,,4dd130cdbd086746b30f9668d1fde091,,,4.4.1,,248735,ruby,jetstream_bridge-4.4.1,SE2lDkqPmlwlQgYVak9UMI/AgwY0nVER98fODe7ayyE=
1953069,rameerez,"Automatically generates unique and SEO-friendly slugs for your Rails ActiveRecord model records, so you can expose them in URLs. Allows for string and number-based slugs.",0.2.0,232493,2026-01-16 00:00:00,2026-01-16 16:02:02.601131,"Easily generate unique and SEO optimized slugs for your Rails ActiveRecord model records, based on any attribute",ruby,2026-01-16 16:02:02.042892,t,f,0,t,slugifiable-0.2.0,"---
- MIT
",12288,"--- []
",>= 3.0.0,IE8V3b2IIWZ9gExtS9Fpm+ZO7V6iV4oc4X8VSm5lmno=,"""homepage_uri""=>""https://github.com/rameerez/slugifiable"", ""changelog_uri""=>""https://github.com/rameerez/slugifiable/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/rameerez/slugifiable"", ""allowed_push_host""=>""https://rubygems.org""",>= 0,,8714857b50f48d91eb1b73919ac041c1,,167325,0.2,,239659,ruby,slugifiable-0.2.0,Ss7qBZH/uHCLhXriuagXuUDeJlDOgmnv87MJjHMSYXQ=
1953070,QA Wolf,Simple gem used for publishing/indexing tests on RubyGems + Socket.,0.0.176,237228,2026-01-16 00:00:00,2026-01-16 16:04:56.231437,Minimal QA Wolf test gem,ruby,2026-01-16 16:04:55.33107,t,f,1,f,qawolf-socket-rubygem-0.0.176,"---
- MIT
",4608,"--- []
",>= 0,1rz8//4cbK2xZjCWSLsiC+NQbqvh0yyt7JAA0l1cU7A=,"",>= 0,,bf844493f5fa0d3593f7d3aaea4dd1d5,,237675,0.0.176,,243015,ruby,qawolf-socket-rubygem-0.0.176,oRooe7vUQ+mOoESZVpPOa0xWld+5ouQaIj+ruOJwvwE=
1953071,Mike Zorn,"    Provides an rspec reporter that produces teamcity parseable strings. See TC docs:
    https://confluence.jetbrains.com/display/TCD8/Build+Script+Interaction+with+TeamCity#BuildScriptInteractionwithTeamCity-ReportingTests
",1.1.1,134147,2026-01-16 00:00:00,2026-01-16 16:08:30.201896,TeamCity rspec reporter,ruby,2026-01-16 16:08:29.60126,t,f,0,t,rspec-teamcity-1.1.1,"---
- Apache-2.0
",26624,"--- []
",>= 0,1uygx6Qk/KDzu9CJ01Pmx/Nha2qAVuWkN4HCFt/VJi8=,"",>= 0,,6e0186220978bf914bf530d1379c4041,,94604,1.1.1,,248422,ruby,rspec-teamcity-1.1.1,fSlICikcTaHVLbHKi2BQ8y1Ry3ShKsKub0tTbdwe2K4=
1953072,Junichiro Kasuya,Client and utilities for Resizing ,1.0.1,193590,2026-01-16 00:00:00,2026-01-16 16:11:26.7744,Client and utilities for Resizing,ruby,2026-01-16 16:11:25.936357,t,f,4,f,resizing-1.0.1,"---
- MIT
",6258688,"--- []
",>= 3.0.0,+PExLyO0RjKq2TkFNAlyY5ABARxLmBm8rqxPpKwHLfA=,"""homepage_uri""=>""https://github.com/jksy/resizing-gem"", ""source_code_uri""=>""https://github.com/jksy/resizing-gem."", ""allowed_push_host""=>""https://rubygems.org""",>= 0,,90964c98397303c706ad5bd0234e1423,,92684,1.0.1,,166360,ruby,resizing-1.0.1,DLY8LAHeeWZF7wJgwPKEQGnMsH0yB8VJMbEIPzdGWK4=
1953073,Umberto Peserico,"Better UI is a Rails gem that works as a mountable engine containing reusable UI components, built with ViewComponent and Tailwind CSS, following the BEM methodology. It includes documentation and interactive previews with Lookbook.",0.7.2,234981,1980-01-02 00:00:00,2026-01-16 16:15:09.063849,Elegant and reusable UI components for Rails with integrated documentation,ruby,2026-01-16 16:15:08.400611,t,f,0,t,better_ui-0.7.2,"---
- MIT
",48640,"--- []
",>= 3.2.0,ZjLfbdJ/E8e1oP2VLrHAW+GPVRs8b2GELoaLcXcQItQ=,"""changelog_uri""=>""https://github.com/pandev-srl/better_ui/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/pandev-srl/better_ui"", ""allowed_push_host""=>""https://rubygems.org""",>= 0,,660d101da606cc21301082a16ee5d8e1,,153899,0.7.2,,183580,ruby,better_ui-0.7.2,CslTKSefXcQVe052IdCb3Y4XIHYTc4lroTc2LTdD0hs=
1953074,Geir Isene,"Termpix v0.3.0: Native Kitty graphics protocol - no more flash in kitty terminal. Provides clean API for displaying images in terminal using best available protocol (Kitty, Sixel, or w3m). Auto-detects terminal capabilities and falls back gracefully.",0.3.0,237814,2026-01-16 00:00:00,2026-01-16 16:16:08.581977,Modern terminal image display with multiple protocol support,ruby,2026-01-16 16:16:07.84949,t,f,1,f,termpix-0.3.0,"---
- Unlicense
",9216,"--- []
",>= 2.7.0,zP9MhJ7ESuA0Sc9xeMtP3Bdt3tIpO8+UlYEHh4jqTDg=,"""source_code_uri""=>""https://github.com/isene/termpix""",>= 0,,87e5cfbeb12ba340e4eb29694a0e6ef2,,161721,0.3,,168467,ruby,termpix-0.3.0,aYzQYBebrkNY+Otqip2ae1t/kKzy9BWeZQnIrR/kkmA=
1953075,Geir Isene,"RTFM v7.5.0: Native Kitty graphics protocol - images now display perfectly in kitty terminal with no flash. A full featured terminal browser with syntax highlighted files, images shown in the terminal, videos thumbnailed, etc. Features include remote SSH/SFTP browsing, interactive SSH shell, comprehensive undo system, bookmarks, and much more. You can bookmark and jump around easily, delete, rename, copy, symlink and move files. RTFM is one of the most feature-packed terminal file managers.",7.5.0,202869,2026-01-16 00:00:00,2026-01-16 16:17:53.833273,RTFM - Ruby Terminal File Manager,ruby,2026-01-16 16:17:52.718116,t,f,1,f,rtfm-filemanager-7.5.0,"---
- Unlicense
",1625088,"--- []
",>= 0,b+y/eigzIDVrTnN61eW+aZKJnd6wzRIukJE7RF8qICg=,"""source_code_uri""=>""https://github.com/isene/RTFM""",>= 0,,55a2f80f9c3f34dc28648e1fee098f90,,161721,7.5,,168467,ruby,rtfm-filemanager-7.5.0,cgkirr79GcuakUE31kXb2tmGq/AYjkflhpcb+vJyNUk=
1953076,GetStream,,0.3.106,209349,2026-01-16 00:00:00,2026-01-16 16:29:50.879899,stream custom actions,ruby,2026-01-16 16:29:49.695288,t,f,0,t,fastlane-plugin-stream_actions-0.3.106,"--- []
",22528,"--- []
",>= 2.4,Paq131tljBNv51XHKG0VGYeVclfVbgi+CMzKqMntUsI=,"""rubygems_mfa_required""=>""true""",>= 0,,91f7a62e92558c9b97a6998653d8d8f8,,120919,0.3.106,,165238,ruby,fastlane-plugin-stream_actions-0.3.106,TJdrlBoXEgyrPlmbVECJKlYN8Kkyps14uyyTqJ7zZ5U=
1953077,Aha! Labs Inc.,"A Ruby gem providing convenient access to the authentication API for session validation, user management, and authentication flows.",1.0.15,238789,2026-01-16 00:00:00,2026-01-16 16:37:56.874837,Ruby client for Aha! Builder core services,ruby,2026-01-16 16:37:56.235977,t,f,0,t,aha_builder_core-1.0.15,"---
- MIT
",16896,"--- []
",>= 3.2.0,pI0FBHc/M4PKhm3KXLI8bscok68AAzCUip25qBnCMrM=,"""rubygems_mfa_required""=>""true""",>= 0,,81233bc13eb539d8c6b07a393efcdfd7,,237800,1.0.15,,247855,ruby,aha_builder_core-1.0.15,xaI2hOUaJItwZIX3PeP5U8NEQLScAlglcHEkbrhKzCk=
1953078,Daniel Orner,,2.4.0.pre.beta7,185736,1980-01-02 00:00:00,2026-01-16 16:44:17.527355,Kafka libraries for Ruby.,ruby,2026-01-16 16:44:16.331453,t,t,2,f,deimos-ruby-2.4.0.pre.beta7,"---
- Apache-2.0
",266240,"--- []
",>= 0,vWfvJRgSD5PPaagtYbdWO2d+TEBWiPiQnUTqvR5Ao70=,"""rubygems_mfa_required""=>""true""",>= 0,,740ec41e5c47f5519a96e93e99622570,,,2.4.pre.beta.7,,248737,ruby,deimos-ruby-2.4.0.pre.beta7,3Be8+so/890cE5xrMktX1xouEZoihEMwCwvIIGpjG4M=
1953079,Andy Leverenz,Professionally designed UI components and templates for Ruby on Rails.,3.3.2,234124,2026-01-16 00:00:00,2026-01-16 16:52:07.628837,Plug and play UI for Rails,ruby,2026-01-16 16:52:06.64896,t,f,2,f,railsui-3.3.2,"---
- Unlicense
",26240000,"--- []
",>= 2.7.0,80x91hYx46It7Iz4SCF4CYwJvWSDqguJAihVJBN313Q=,"""homepage_uri""=>""https://railsui.com"", ""mailing_list_uri""=>""https://railsui.com/updates"", ""documentation_uri""=>""https://railsui.com/docs""",>= 0,,4959d014e618dd984feba2e4365c0699,,198127,3.3.2,,192747,ruby,railsui-3.3.2,v9eWoIAHzqMaCloOpBSUF2jnk0+J6yc7k/q7xbqvPaY=
1953080,"Sam Stephenson, Javan Mahkmali, David Heinemeier Hansson",,2.0.21,197495,1980-01-02 00:00:00,2026-01-16 16:57:12.745041,The speed of a single-page web application without having to write any JavaScript.,ruby,2026-01-16 16:57:11.931547,t,f,2,t,turbo-rails-2.0.21,"---
- MIT
",202240,"--- []
",>= 3.1,AgcOop/RHYwaB9nXvpgHKaIOlOObjGyBn2kPeVkha8c=,"""changelog_uri""=>""https://github.com/hotwired/turbo-rails/releases""",>= 0,,01705a06ed462380d30d4fb8180a44d6,,48124,2.0.21,,243196,ruby,turbo-rails-2.0.21,8f9nZh3ktMboVmbcfnUS7GuV5stL4YJYp3hTwLyvLDk=
1953081,fmixolydian,"    Acrylic is a web micro-framework (akin to Sinatra) that simplifies and expedites
    development by using cascading routes.
",0.6.3,238674,2026-01-16 00:00:00,2026-01-16 16:57:15.527293,The web framework that makes your life easier,ruby,2026-01-16 16:57:14.08167,t,f,1,f,acrylic-0.6.3,"---
- BSD-3-Clause
",10240,"--- []
",>= 3.2,JtwbhtXvjp6uKKOidbH9iKJ4T2moqAT1xqVyeFOv2qM=,"",>= 0,,201595d76452214f2410598a6e807660,,240133,0.6.3,,247080,ruby,acrylic-0.6.3,NGlP6aUMRY+9+QrOyfkdPU2nmGX5JxwnEXTl6ONBNbg=
1953082,"Aaron Brager, Satoshi Namai, Danielle Tomlinson, Kohki Miki, Connor Tumbleson, Jorge Revuelta H, Joshua Liebowitz, Luka Mirosevic, Stefan Natchev, Manish Rathi, Daniel Jankowski, Łukasz Grabowski, Helmut Januschka, Roger Oba, Jan Piotrowski, Andrew McBurney, Jimmy Dee, Olivier Halligon, Matthew Ellis, Manu Wallner, Max Ott, Iulian Onofrei, Josh Holtz, Jérôme Lacoste, Felix Krause, Fumiya Nakamura, Maksym Grebenets",The easiest way to automate beta deployments and releases for your iOS and Android apps,2.231.0,116687,2026-01-16 00:00:00,2026-01-16 16:58:06.132005,The easiest way to build and release mobile apps.,ruby,2026-01-16 16:58:02.082103,t,f,0,t,fastlane-2.231.0,"---
- MIT
",1157632,"--- []
",>= 2.6,aVIychCPEhLQxqbmmF8iNB0IKMEevGKnpVoI9ZXXchw=,"""homepage_uri""=>""https://fastlane.tools"", ""changelog_uri""=>""https://github.com/fastlane/fastlane/releases"", ""bug_tracker_uri""=>""https://github.com/fastlane/fastlane/issues"", ""source_code_uri""=>""https://github.com/fastlane/fastlane"", ""documentation_uri""=>""https://docs.fastlane.tools/""",>= 0,,c083065fb49a37c26ee228d4b694b7c6,,,2.231,,248738,ruby,fastlane-2.231.0,A94CGrOQGcIAj+2WG1wRoc7zPuCzO89HyNdPDFpLhks=
1953083,hamzagedikkaya,EagerEye detects N+1 query problems using AST analysis without running your code.,1.1.13,238678,2026-01-16 00:00:00,2026-01-16 16:58:29.286633,Static analysis tool for detecting N+1 queries in Rails applications,ruby,2026-01-16 16:58:28.191139,t,f,1,f,eager_eye-1.1.13,"---
- MIT
",33792,"--- []
",>= 3.1.0,NHi5wWsW2BcQWb2lpdS4xNylE1uL9MG4eY2NNsMkcrE=,"""homepage_uri""=>""https://github.com/hamzagedikkaya/eager_eye"", ""changelog_uri""=>""https://github.com/hamzagedikkaya/eager_eye/blob/master/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/hamzagedikkaya/eager_eye"", ""allowed_push_host""=>""https://rubygems.org"", ""rubygems_mfa_required""=>""true""",>= 0,,448b17e5810cc65808b56e6ccb4ca8b2,,240138,1.1.13,,247089,ruby,eager_eye-1.1.13,3AP2hevugNtwnXeE4a9r6c+sBtjv5iQBiNw+emRzIoU=
1953084,Dan Loman,"Provides shared models, database adapters, parser, and HTTP client for SolidLog service and UI gems. Supports SQLite, PostgreSQL, and MySQL.",0.2.1,238912,2026-01-16 00:00:00,2026-01-16 17:07:11.865104,Core models and database adapters for SolidLog,ruby,2026-01-16 17:07:11.113835,t,f,3,f,solid_log-core-0.2.1,"---
- MIT
",43008,"--- []
",>= 0,B2oPVopS3aMW5iEE7nbTohi92QB45ROZURO7YxhZs2Y=,"""homepage_uri""=>""https://github.com/namolnad/solid_log"", ""changelog_uri""=>""https://github.com/namolnad/solid_log/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/namolnad/solid_log""",>= 0,,1f3c9a2c66657281711aef987f1a200d,,228724,0.2.1,,234507,ruby,solid_log-core-0.2.1,7+Y6o+LGILoh6gUSAQXHc3qonsmZHQJgxmIB1Kt6BHQ=
1953085,Dan Loman,"Provides HTTP API for log ingestion, background processing with built-in Scheduler, and query APIs. Can run as standalone service or integrate with existing Rails apps.",0.2.1,238913,2026-01-16 00:00:00,2026-01-16 17:07:21.166092,Standalone log ingestion and processing service for SolidLog,ruby,2026-01-16 17:07:20.481552,t,f,3,f,solid_log-service-0.2.1,"---
- MIT
",12800,"--- []
",>= 0,CmmeusxhXUjzdDuPVgccmMviYYDx4/WEcCbFwuXwJo4=,"""homepage_uri""=>""https://github.com/namolnad/solid_log"", ""changelog_uri""=>""https://github.com/namolnad/solid_log/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/namolnad/solid_log""",>= 0,,ffbe97c8169408e07f0d169cf3d3dde6,,228724,0.2.1,,234507,ruby,solid_log-service-0.2.1,bg/7Mm6fQarGj0s3ucwtKGdZneqtZe1KE1zo9rILAH0=
1953086,Dan Loman,Mission Control-style web interface for SolidLog. Supports direct database access or HTTP API mode. Mount in your Rails app for log viewing.,0.2.1,238914,2026-01-16 00:00:00,2026-01-16 17:07:30.307918,Web UI for viewing SolidLog entries,ruby,2026-01-16 17:07:29.646451,t,f,1,f,solid_log-ui-0.2.1,"---
- MIT
",50176,"--- []
",>= 0,ws5dWtDywMnNy8MK6tcZYTHQyBTcm3KnyDWH6QNQOvk=,"""homepage_uri""=>""https://github.com/namolnad/solid_log"", ""changelog_uri""=>""https://github.com/namolnad/solid_log/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/namolnad/solid_log""",>= 0,,5b235a9d3f01f73594331c7daa2282a3,,228724,0.2.1,,234507,ruby,solid_log-ui-0.2.1,kWyP4W6pdpZqGpYukydrb/RevR/uWUmViBdyNC8Y03U=
1953087,Ryan Schlesinger,Capybara's built-in table matchers leave a lot to be desired. `match_table` is a matcher that allows you to match tables in your system specs with a lot more flexibility and much improved failure messages.,1.3.0,234778,1980-01-02 00:00:00,2026-01-16 17:07:47.014203,Adds a `match_table` matcher for your Capybara system specs.,ruby,2026-01-16 17:07:46.353363,t,f,0,t,match_table-1.3.0,"--- []
",7680,"--- []
",>= 3.1.0,w+fuGwwXR0afwpRerYRMZTqmwRuAiAjg9ROMfYD6NWE=,"""homepage_uri""=>""https://github.com/detaso/match_table"", ""source_code_uri""=>""https://github.com/detaso/match_table"", ""allowed_push_host""=>""https://rubygems.org""",>= 0,,2af85bb888ed6c51408da6348db8323f,,46636,1.3,,248739,ruby,match_table-1.3.0,VOSDR5jT8MpglY3/NKWsq5VSNW47h7QHabRjCu1abMo=
1953088,Durable Programming,"Abachrome provides a robust set of tools for working with various color formats including hex, RGB, HSL, and named colors. Features support for multiple color spaces (RGB, HSL, Lab, Oklab), color space conversion, gamut mapping, CSS color parsing and formatting, and high-precision color calculations using BigDecimal.",0.1.6,234635,1980-01-01 00:00:00,2026-01-16 17:10:05.017638,"A Ruby gem for parsing, manipulating, and managing colors",ruby,2026-01-16 17:10:04.284547,t,f,0,t,abachrome-0.1.6,"---
- MIT
",605696,"--- []
",>= 3.0.0,VIKaVyghMw/YC6rwkuutwj8QrucQD4mUxEsNBl5w1ts=,"""homepage_uri""=>""https://github.com/durableprogramming/abachrome"", ""changelog_uri""=>""https://github.com/durableprogramming/abachrome/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/durableprogramming/abachrome""",>= 0,,ec476e354d24a29acdd0a65f81dd5ab7,,198041,0.1.6,,244110,ruby,abachrome-0.1.6,p/HzsKPszeYCam/pZjm4/93Og3rf8e4lW5pJe715Ujs=
1953089,fmixolydian,"    Acrylic is a web micro-framework (akin to Sinatra) that simplifies and expedites
    development by using cascading routes.
",0.6.4,238674,2026-01-16 00:00:00,2026-01-16 17:10:35.027412,The web framework that makes your life easier,ruby,2026-01-16 17:10:34.405721,t,f,0,t,acrylic-0.6.4,"---
- BSD-3-Clause
",10240,"--- []
",>= 3.2,Ak5xTizwOBCnx9K32Uesx/wZbcPaoucd4wBSbPLznZU=,"",>= 0,,74b1f168597a0fb6b36248b04b66d225,,240133,0.6.4,,247080,ruby,acrylic-0.6.4,aKGmhI/HQ12O5xoVqhEiz14wMafXGQKE81ALvHvTCWk=
1953090,Naomi Dushay,A Ruby client for the RESTful HTTP APIs provided by the Preservation Catalog API.,7.2.0,186705,2026-01-16 00:00:00,2026-01-16 17:18:39.947713,A thin client for getting info from SDR preservation.,ruby,2026-01-16 17:18:39.205688,t,f,0,t,preservation-client-7.2.0,"--- []
",16384,"--- []
",>= 3.0,krYuR0dIKhuIwJ0xisIt02pjLqbUNtfpP43pH1w2bpw=,"""homepage_uri""=>""https://github.com/sul-dlss/preservation-client"", ""source_code_uri""=>""https://github.com/sul-dlss/preservation-client."", ""allowed_push_host""=>""https://rubygems.org/"", ""rubygems_mfa_required""=>""true""",>= 0,,ded880ee9c023be357cfd76ef0e42b45,,127450,7.2,,193138,ruby,preservation-client-7.2.0,0gWXRdALqiaRJW4iB76iXzbgXZcwxdzdU2S8MREZUBA=
1953091,Post For Me,,0.1.0.pre.alpha.13,236521,2026-01-16 00:00:00,2026-01-16 17:24:57.470981,Ruby library to access the Post For Me API,ruby,2026-01-16 17:24:56.730563,t,t,0,f,post-for-me-0.1.0.pre.alpha.13,"--- []
",119808,"--- []
",>= 3.2.0,9VFwL0ByRF96XP59to2sYhEGNbow88Hfy/d6i8IV2/Y=,"""homepage_uri""=>""https://gemdocs.org/gems/post-for-me"", ""source_code_uri""=>""https://github.com/DayMoonDevelopment/post-for-me-ruby"", ""rubygems_mfa_required""=>""false""",> 1.3.1,,4023cc7a1d355011d66f8566ededc9d4,,237116,0.1.pre.alpha.13,,241863,ruby,post-for-me-0.1.0.pre.alpha.13,SzZQf4dab91D4nUjmNPcXpIVb18XVhJouvPLwgF/ou4=
1953092,Florian Frank,"context_spook is a library that collects and organizes project
information to help AI assistants understand codebases better.
",1.3.0,236478,1980-01-02 00:00:00,2026-01-16 17:27:26.925415,context_spook collects project context for AI,ruby,2026-01-16 17:27:26.229023,t,f,3,f,context_spook-1.3.0,"---
- MIT
",15872,"--- []
",>= 3.1,h2tYbvuXQF7+0FR65J3zFpVRE4bJQA8ocmRHK+8gRVg=,"",>= 0,,7ac750715d6ddbc5553ca4d0fdece395,,1873,1.3,,170388,ruby,context_spook-1.3.0,mNd89G1Jm5Xv2tekqYY6uny+O5ajH3B5JxkIDdWd1hk=
1953093,Shane da Silva,Configurable tool for writing clean and consistent HAML,0.69.0,125622,1980-01-02 00:00:00,2026-01-16 17:38:54.425687,HAML lint tool,ruby,2026-01-16 17:38:53.490927,t,f,0,t,haml_lint-0.69.0,"---
- MIT
",75264,"--- []
",>= 3.0,i2r/kGkf5bWOOo4M1UVaMvea3yODjsRg0yW8rKPdfZk=,"""changelog_uri""=>""https://github.com/sds/haml-lint/blob/main/CHANGELOG.md"", ""bug_tracker_uri""=>""https://github.com/sds/haml-lint/issues"", ""source_code_uri""=>""https://github.com/sds/haml-lint""",>= 0,,46f26e12c99ae55b7c88b348f220c06b,,78887,0.69,,245270,ruby,haml_lint-0.69.0,f6He44ieE+XFPLd/ddcJbKn52cBZWNw3KisFKFOSKRQ=
1953094,Carmine Paolino,"One beautiful Ruby API for GPT, Claude, Gemini, and more. Easily build chatbots, AI agents, RAG applications, and content generators. Features chat (text, images, audio, PDFs), image generation, embeddings, tools (function calling), structured output, Rails integration, and streaming. Works with OpenAI, Anthropic, Google Gemini, AWS Bedrock, DeepSeek, Mistral, Ollama (local models), OpenRouter, Perplexity, GPUStack, and any OpenAI-compatible API. Minimal dependencies - just Faraday, Zeitwerk, and Marcel.",1.11.0,233713,1980-01-02 00:00:00,2026-01-16 17:46:55.416014,"One beautiful Ruby API for GPT, Claude, Gemini, and more.",ruby,2026-01-16 17:46:54.467492,t,f,0,t,ruby_llm-1.11.0,"---
- MIT
",191488,"--- []
",>= 3.1.3,wbwXuwKn6AXY9i6mraLs/neC/JVelEC1Oi/b0A5eycw=,"""funding_uri""=>""https://github.com/sponsors/crmne"", ""homepage_uri""=>""https://rubyllm.com"", ""changelog_uri""=>""https://github.com/crmne/ruby_llm/commits/main"", ""bug_tracker_uri""=>""https://github.com/crmne/ruby_llm/issues"", ""source_code_uri""=>""https://github.com/crmne/ruby_llm"", ""documentation_uri""=>""https://rubyllm.com"", ""rubygems_mfa_required""=>""true""",>= 0,,8ca779de16e26b576e237f1658576fca,,219997,1.11,,232862,ruby,ruby_llm-1.11.0,TNKGwoiOCTUVHr445qUYWk7utPIvMjpp+LAoTHDyocI=
1953095,Cedarcode,,0.3.0,182315,1980-01-02 00:00:00,2026-01-16 17:47:56.923464,Devise extension to support WebAuthn.,ruby,2026-01-16 17:47:56.276158,t,f,0,t,devise-webauthn-0.3.0,"---
- MIT
",27648,"--- []
",>= 2.7,78rvHR6fBvP4+bHAfbRCwzSLL/b2G8FYqVPD9A/rqPo=,"""homepage_uri""=>""https://github.com/cedarcode/devise-webauthn"", ""changelog_uri""=>""https://github.com/cedarcode/devise-webauthn/blob/master/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/cedarcode/devise-webauthn"", ""rubygems_mfa_required""=>""true""",>= 0,,f540d44f03dc18abb9cf617b1f95d3b4,,,0.3,,248740,ruby,devise-webauthn-0.3.0,rOUZCCC5gm4gDL2N0DW+r4BgwGfdTx8gkEeW+EgnVmo=
1953096,Jonny Burger,A Ruby SDK for Remotion Lambda,4.0.407,232777,2026-01-16 00:00:00,2026-01-16 17:56:38.927469,Remotion Lambda SDK,ruby,2026-01-16 17:56:37.939378,t,f,0,t,remotion_lambda-4.0.407,"---
- MIT
",8192,"--- []
",>= 0,s+7xutTI96u+hayFhrgFMFEib0Y7czzlqoDXGN7EUZ8=,"",>= 0,,2f955fe050536488a2f5a1335d20394b,,208754,4.0.407,,237049,ruby,remotion_lambda-4.0.407,P6owlIlBna1eLXW2DbFIK+eLKzztU6oj6MloWva5zQI=
1953097,Jesse Waites,"Adds strftime_roulette method to Date and Time classes, returning randomly formatted date/time strings",0.1.0,239292,2026-01-16 00:00:00,2026-01-16 18:04:37.328385,Random strftime formatting for Date and Time,ruby,2026-01-16 18:04:36.400882,t,f,0,t,strftime_roulette-0.1.0,"---
- MIT
",892928,"--- []
",>= 2.7.0,75pQ8HYuF8T3NrUuwAuzqGZOWkepJ9h6HkyitRjGGas=,"""homepage_uri""=>""https://github.com/jessewaites/strftime_roulette"", ""source_code_uri""=>""https://github.com/jessewaites/strftime_roulette""",>= 0,,8184187e9be1c6542857b3708cb831ff,,95675,0.1,,248741,ruby,strftime_roulette-0.1.0,Ry+UzpR4siyLvWzswNj/2d1UvdkEkb5qTQjI2y5Vhyw=
